ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8113790	0.0006171	2.12e-05	1.75e+01	3.44452	1.13333624	MARCH3	membrane associated ring-CH-type finger 3
8084717	0.0010471	5.29e-05	1.43e+01	2.37363	1.13286883	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
8136347	0.000586	1.91e-05	-1.79e+01	3.56361	-1.13240192	CALD1	caldesmon 1
7931439	0.001673	1.14e-04	1.21e+01	1.46225	1.13233293	DPYSL4	dihydropyrimidinase like 4
8070194	0.0015165	9.73e-05	-1.25e+01	1.6534	-1.13132782	RUNX1	runt related transcription factor 1
8180299	0.0007248	2.79e-05	1.65e+01	3.12424	1.13131165	PSIP1	PC4 and SFRS1 interacting protein 1
7912937	0.001327	7.78e-05	1.31e+01	1.9192	1.13086952	PADI2	peptidyl arginine deiminase 2
8149413	0.0021218	1.66e-04	-1.11e+01	1.01917	-1.13067946	DLC1	DLC1 Rho GTPase activating protein
8115234	0.0005652	1.78e-05	-1.82e+01	3.64969	-1.13003983	ANXA6	annexin A6
7952813	0.0008029	3.30e-05	1.59e+01	2.92642	1.12912739	IGSF9B	immunoglobulin superfamily member 9B
7948493	0.0055019	7.00e-04	8.02	-0.69347	1.12905113	SLC15A3	solute carrier family 15 member 3
8071953	0.0019727	1.49e-04	1.14e+01	1.15089	1.12833817	SGSM1	small G protein signaling modulator 1
8005638	0.0011779	6.46e-05	1.37e+01	2.13863	1.12773462	ALDH3A2	aldehyde dehydrogenase 3 family member A2
7932407	0.0025513	2.20e-04	-1.04e+01	0.68759	-1.12749414	ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6
7938834	0.000789	3.22e-05	-1.60e+01	2.95659	-1.12747901	NAV2	neuron navigator 2
7986049	0.0024578	2.07e-04	-1.06e+01	0.75551	-1.12716658	CRTC3	CREB regulated transcription coactivator 3
7907297	0.0007457	2.93e-05	-1.63e+01	3.06573	-1.12711396	FMO4	flavin containing monooxygenase 4
7938053	0.0018545	1.34e-04	1.17e+01	1.27664	1.12698488	OR52N4	olfactory receptor family 52 subfamily N member 4 (gene/pseudogene)
8141846	0.0007073	2.68e-05	1.66e+01	3.16989	1.12678271	FBXL13	F-box and leucine rich repeat protein 13
8082767	0.0010419	5.24e-05	1.43e+01	2.38529	1.12617129	TMEM108	transmembrane protein 108
7934156	0.001074	5.50e-05	-1.42e+01	2.3287	-1.12616668	NODAL	nodal growth differentiation factor
8173506	0.0008477	3.63e-05	1.55e+01	2.8146	1.12557421	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase
7949021	0.0032304	3.10e-04	9.65	0.27896	1.12518094	RCOR2	REST corepressor 2
8131844	0.0063028	8.66e-04	-7.64	-0.94691	-1.12516103	GPNMB	glycoprotein nmb
8127446	0.0016821	1.15e-04	1.20e+01	1.45311	1.12469812	COL9A1	collagen type IX alpha 1 chain
8164008	0.003918	4.16e-04	9.03	-0.07298	1.12458698	MIR600HG	MIR600 host gene
8096635	0.0005573	1.74e-05	-1.83e+01	3.67348	-1.12441171	NFKB1	nuclear factor kappa B subunit 1
8133983	0.0007457	2.93e-05	1.63e+01	3.06512	1.12429726	ADAM22	ADAM metallopeptidase domain 22
8120335	0.0010906	5.68e-05	-1.41e+01	2.29013	-1.12365343	FAM83B	family with sequence similarity 83 member B
8156253	0.0038573	4.06e-04	9.08	-0.04427	1.12341332	SPATA31A5///SPATA31A3///SPATA31A1///SPATA31C2///LOC642943///SPATA31C1///SPATA31A6///SPATA31A7	SPATA31 subfamily A member 5///SPATA31 subfamily A member 3///SPATA31 subfamily A member 1///SPATA31 subfamily C member 2///SPATA31 subfamily A pseudogene///SPATA31 subfamily C member 1///SPATA31 subfamily A member 6///SPATA31 subfamily A member 7
7985285	0.0069366	9.97e-04	7.39	-1.11486	1.12244523	ARNT2	aryl hydrocarbon receptor nuclear translocator 2
8040249	0.0019722	1.48e-04	-1.14e+01	1.15307	-1.1220687	ATP6V1C2	ATPase H+ transporting V1 subunit C2
8089448	0.0006207	2.14e-05	1.75e+01	3.43367	1.12187584	DPPA4	developmental pluripotency associated 4
7933855	0.0014674	9.13e-05	1.27e+01	1.72933	1.12090314	RTKN2	rhotekin 2
7909642	0.0012913	7.46e-05	1.33e+01	1.96822	1.12086017	VASH2	vasohibin 2
8076463	0.0037998	3.96e-04	9.13	-0.01601	1.12067643	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene
8180093	0.009659	1.60e-03	6.62	-1.67862	1.1199312	HLA-DOA	major histocompatibility complex, class II, DO alpha
8172698	0.0010632	5.42e-05	-1.42e+01	2.34519	-1.11981004	SHROOM4	shroom family member 4
7999754	0.0021177	1.65e-04	1.11e+01	1.02481	1.11873772	XYLT1	xylosyltransferase 1
8150002	0.0006355	2.21e-05	1.73e+01	3.39326	1.11829867	FBXO16	F-box protein 16
7967030	0.0152939	3.10e-03	-5.65	-2.46298	-1.11815878	RNU4-1	RNA, U4 small nuclear 1
8097973	0.0006588	2.34e-05	-1.71e+01	3.32939	-1.118132	GUCY1B3	guanylate cyclase 1 soluble subunit beta
8066475	0.0053	6.63e-04	-8.12	-0.62897	-1.11799303	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
8022612	0.0006665	2.41e-05	1.70e+01	3.29358	1.1179238	ZNF521	zinc finger protein 521
7901788	0.0045568	5.23e-04	-8.57	-0.34564	-1.11722711	NFIA	nuclear factor I A
8050427	0.0009559	4.48e-05	-1.48e+01	2.56907	-1.11715365	FAM49A	family with sequence similarity 49 member A
8058857	0.000574	1.84e-05	-1.81e+01	3.61183	-1.11678299	IGFBP5	insulin like growth factor binding protein 5
8092473	0.0009588	4.50e-05	1.48e+01	2.56323	1.11498831	CLCN2	chloride voltage-gated channel 2
8098263	0.0009848	4.67e-05	-1.47e+01	2.51941	-1.11438752	PALLD	palladin, cytoskeletal associated protein
8167006	0.0007631	3.05e-05	-1.62e+01	3.02165	-1.11393217	RP2	retinitis pigmentosa 2 (X-linked recessive)
8168657	0.0010124	4.90e-05	1.46e+01	2.46413	1.11360913	PCDH11Y///PCDH11X	protocadherin 11 Y-linked///protocadherin 11 X-linked
7980233	0.0007857	3.19e-05	-1.60e+01	2.96829	-1.11274779	PGF	placental growth factor
8007323	0.0012703	7.28e-05	1.33e+01	1.99731	1.11242835	CNTNAP1	contactin associated protein 1
7976578	0.0101151	1.71e-03	6.51	-1.75984	1.11221073	AK7	adenylate kinase 7
7940160	0.0009949	4.77e-05	-1.46e+01	2.49601	-1.11218126	DTX4	deltex E3 ubiquitin ligase 4
8032926	0.0005761	1.87e-05	1.80e+01	3.59176	1.1111546	PTPRS	protein tyrosine phosphatase, receptor type S
8166028	0.0006715	2.46e-05	-1.69e+01	3.27106	-1.1110908	FRMPD4	FERM and PDZ domain containing 4
8013268	0.0007197	2.74e-05	1.65e+01	3.1439	1.11009051	FAM106CP///FAM106A	family with sequence similarity 106 member C, pseudogene///family with sequence similarity 106 member A
8091327	0.000994	4.75e-05	-1.46e+01	2.49934	-1.10984168	PLSCR1	phospholipid scramblase 1
7951910	0.0011619	6.32e-05	-1.38e+01	2.16412	-1.10895827	BACE1	beta-secretase 1
8148149	0.0008347	3.56e-05	-1.56e+01	2.83781	-1.10895164	ZHX2	zinc fingers and homeoboxes 2
8032509	0.0007875	3.20e-05	1.60e+01	2.96217	1.10886317	GNG7	G protein subunit gamma 7
8158059	0.0006668	2.42e-05	1.70e+01	3.29113	1.10870656	STXBP1	syntaxin binding protein 1
8155754	0.0023351	1.91e-04	1.08e+01	0.85206	1.10709924	MAMDC2	MAM domain containing 2
7960464	0.0007196	2.74e-05	1.65e+01	3.14599	1.1066243	VWF	von Willebrand factor
8136580	0.0009321	4.31e-05	1.50e+01	2.61516	1.10645556	RAB19	RAB19, member RAS oncogene family
7996563	0.0020249	1.55e-04	1.13e+01	1.10368	1.10607958	HSD11B2	hydroxysteroid 11-beta dehydrogenase 2
7991034	0.0017445	1.22e-04	1.19e+01	1.38658	1.10563009	HOMER2	homer scaffolding protein 2
8146024	0.0095336	1.57e-03	-6.65	-1.65437	-1.10535714	ADAM32	ADAM metallopeptidase domain 32
7905131	0.0006284	2.17e-05	1.74e+01	3.4152	1.10511282	CA14	carbonic anhydrase 14
8118544	0.002251	1.80e-04	1.09e+01	0.92246	1.10509657	LOC101929163	uncharacterized LOC101929163
8038587	0.0008043	3.32e-05	1.59e+01	2.92182	1.10490226	SYT3	synaptotagmin 3
8168045	0.0015239	9.81e-05	-1.25e+01	1.64469	-1.1046557	EFNB1	ephrin B1
7932512	0.0007107	2.70e-05	-1.66e+01	3.16329	-1.1045672	DNAJC1	DnaJ heat shock protein family (Hsp40) member C1
8102006	0.0007275	2.81e-05	-1.64e+01	3.11629	-1.1040681	MANBA	mannosidase beta
8149264	0.000608	2.05e-05	-1.76e+01	3.48214	-1.10397333	PPP1R3B	protein phosphatase 1 regulatory subunit 3B
8160238	0.0007614	3.04e-05	1.62e+01	3.02527	1.10286046	PSIP1	PC4 and SFRS1 interacting protein 1
8014282	0.0007008	2.65e-05	-1.67e+01	3.18257	-1.10275708	MMP28	matrix metallopeptidase 28
8016452	0.0012096	6.75e-05	-1.36e+01	2.08681	-1.10257616	HOXB4	homeobox B4
8140085	0.0040404	4.36e-04	8.94	-0.12893	1.10226233	MLXIPL	MLX interacting protein like
7929438	0.0009722	4.58e-05	1.48e+01	2.54229	1.10193899	HELLS	helicase, lymphoid-specific
7928534	0.0010808	5.57e-05	-1.41e+01	2.31256	-1.10160043	C10orf11	chromosome 10 open reading frame 11
8066757	0.0010267	5.06e-05	1.45e+01	2.42611	1.10159178	SLC13A3	solute carrier family 13 member 3
8106393	0.0007143	2.71e-05	1.66e+01	3.15646	1.10141406	F2R	coagulation factor II thrombin receptor
7926105	0.0007994	3.28e-05	-1.59e+01	2.93576	-1.10126498	GATA3	GATA binding protein 3
7920928	0.0044857	5.09e-04	8.63	-0.3132	1.10094281	PAQR6	progestin and adipoQ receptor family member 6
8128316	0.0013423	7.90e-05	1.31e+01	1.90075	1.10081606	GPR63	G protein-coupled receptor 63
7901765	0.0010542	5.35e-05	1.43e+01	2.36064	1.10073348	HOOK1	hook microtubule tethering protein 1
8075401	0.0007235	2.77e-05	1.65e+01	3.13306	1.10038502	GAL3ST1	galactose-3-O-sulfotransferase 1
